,Unnamed: 0,Unnamed: 0_x,sentence,focus,episode,filename,tokens,stemmed_tokens,norm_tokens,token_count,sentiment,focus_split,characterName,actor_name,appearances,character_name,position,posting,rank,species,character_name_split,Unnamed: 0_y,No. overall,No. in season,Title,Stardate,Directed by,Written by,Original air date,U.S. viewers (millions),merge_index,Aggressive_Words,Count_Aggressive_Words
78173,78173,71610,"He's in uniform, a phaser attached to his waist and a tricorder in his hand.",riker,130.0,231.txt,"['hes', 'uniform', 'phaser', 'attached', 'waist', 'tricorder', 'hand']","['He', 'uniform', 'phaser', 'attach', 'waist', 'tricord', 'hand']","['He', 'uniform', 'phaser', 'attach', 'waist', 'tricord', 'hand']",7.0,0.4939,['riker'],william riker,Jonathan Frakes,"['TNG', 'GEN,FCT,INS,NEM', 'VOY', 'ENT']",william riker,"First Officer (S1-7,Movies)",USS Titan,['Captain'],Human,"['william', 'riker']",5,131,5,"""Schisms""",46154.2,Robert Wiemer,Teleplay: Brannon Braga Story: Jean Louise Matthias & Ron Wilkerson,"October?19,?1992?(1992-10-19)",13.2[7],130,['phaser'],1
78223,78223,83433,"(hits communicator, urgent) Crusher to Sickbay get a plasma infusion unit to Deck Seven, Section Nineteen!",beverly,130.0,231.txt,"['hits', 'communicator', 'urgent', 'crusher', 'sickbay', 'get', 'plasma', 'infusion', 'unit', 'deck', 'seven', 'section', 'nineteen']","['hit', 'commun', 'urgent', 'Crusher', 'Sickbay', 'get', 'plasma', 'infus', 'unit', 'Deck', 'Seven', 'Section', 'Nineteen']","['hit', 'commun', 'urgent', 'Crusher', 'Sickbay', 'get', 'plasma', 'infus', 'unit', 'Deck', 'Seven', 'Section', 'Nineteen']",13.0,0.2023,['beverly'],beverly crusher,Gates McFadden,"['TNG', 'GEN,FCT,INS,NEM']",beverly crusher,Head of Starfleet Medical (S2),USS Enterprise-E,['Commander'],Human,"['beverly', 'crusher']",5,131,5,"""Schisms""",46154.2,Robert Wiemer,Teleplay: Brannon Braga Story: Jean Louise Matthias & Ron Wilkerson,"October?19,?1992?(1992-10-19)",13.2[7],130,['plasma'],1
78420,78420,93705,we could transmit the graviton pulse and neutralize the tetryon emissions...,geordi,130.0,231.txt,"['could', 'transmit', 'graviton', 'pulse', 'neutralize', 'tetryon', 'emissions']","['could', 'transmit', 'graviton', 'puls', 'neutral', 'tetryon', 'emiss']","['could', 'transmit', 'graviton', 'pul', 'neutral', 'tetryon', 'emiss']",7.0,0.0,['geordi'],geordi la forge,LeVar Burton,"['TNG', 'GEN,FCT,INS,NEM', 'VOY']",geordi la forge,Helmsman (S1),USS Enterprise-E,['Lt. Commander'],Human,"['geordi', 'la', 'forge']",5,131,5,"""Schisms""",46154.2,Robert Wiemer,Teleplay: Brannon Braga Story: Jean Louise Matthias & Ron Wilkerson,"October?19,?1992?(1992-10-19)",13.2[7],130,['pulse'],1
78437,78437,93722,If we can keep them from guessing our pulse modulation...,geordi,130.0,231.txt,"['if', 'keep', 'guessing', 'pulse', 'modulation']","['If', 'keep', 'guess', 'puls', 'modul']","['If', 'keep', 'guess', 'pul', 'modul']",5.0,0.0,['geordi'],geordi la forge,LeVar Burton,"['TNG', 'GEN,FCT,INS,NEM', 'VOY']",geordi la forge,Helmsman (S1),USS Enterprise-E,['Lt. Commander'],Human,"['geordi', 'la', 'forge']",5,131,5,"""Schisms""",46154.2,Robert Wiemer,Teleplay: Brannon Braga Story: Jean Louise Matthias & Ron Wilkerson,"October?19,?1992?(1992-10-19)",13.2[7],130,['pulse'],1
78442,78442,93727,(to Shipley) Shipley program the emitters for full spectrum pulse compression.,geordi,130.0,231.txt,"['shipley', 'shipley', 'program', 'emitters', 'full', 'spectrum', 'pulse', 'compression']","['Shipley', 'Shipley', 'program', 'emitt', 'full', 'spectrum', 'puls', 'compress']","['Shipley', 'Shipley', 'program', 'emitt', 'full', 'spectrum', 'pul', 'compress']",8.0,0.0,['geordi'],geordi la forge,LeVar Burton,"['TNG', 'GEN,FCT,INS,NEM', 'VOY']",geordi la forge,Helmsman (S1),USS Enterprise-E,['Lt. Commander'],Human,"['geordi', 'la', 'forge']",5,131,5,"""Schisms""",46154.2,Robert Wiemer,Teleplay: Brannon Braga Story: Jean Louise Matthias & Ron Wilkerson,"October?19,?1992?(1992-10-19)",13.2[7],130,['pulse'],1
78506,78506,108073,"Mot is shaken, afraid Worf is going to kill him.",mot,130.0,231.txt,"['mot', 'shaken', 'afraid', 'worf', 'going', 'kill']","['Mot', 'shaken', 'afraid', 'Worf', 'go', 'kill']","['Mot', 'shaken', 'afraid', 'Worf', 'go', 'kill']",6.0,-0.7184,['mot'],mot,Ken Thorley,['TNG'],mot,Barber,USS Enterprise-D,['Civilian'],Bolian,['mot'],5,131,5,"""Schisms""",46154.2,Robert Wiemer,Teleplay: Brannon Braga Story: Jean Louise Matthias & Ron Wilkerson,"October?19,?1992?(1992-10-19)",13.2[7],130,['kill'],1
78620,78620,37427,But the impossibility of what they've just witnessed has left everyone else in the room stunned silent.,data,131.0,232.txt,"['but', 'impossibility', 'theyve', 'witnessed', 'left', 'everyone', 'else', 'room', 'stunned', 'silent']","['But', 'imposs', 'theyv', 'wit', 'left', 'everyon', 'els', 'room', 'stun', 'silent']","['But', 'imposs', 'theyv', 'wit', 'left', 'everyon', 'el', 'room', 'stun', 'silent']",10.0,0.0,['data'],data,Brent Spiner,"['TNG', 'GEN,FCT,INS,NEM']",data,Chief Operations Officer,USS Enterprise-E,['Lt. Commander'],Android,['data'],6,132,6,"""True Q""",46192.3,Robert Scheerer,Ren? Echevarria,"October?26,?1992?(1992-10-26)",13.7[7],131,['stunned'],1
78748,78748,71689,"Captain, the damage to the reactor was greater than the Tagrans led us to believe.",riker,131.0,232.txt,"['captain', 'damage', 'reactor', 'greater', 'tagrans', 'led', 'us', 'believe']","['Captain', 'damag', 'reactor', 'greater', 'Tagran', 'led', 'us', 'believ']","['Captain', 'damag', 'reactor', 'greater', 'Tagran', 'led', 'u', 'believ']",8.0,0.3612,['riker'],william riker,Jonathan Frakes,"['TNG', 'GEN,FCT,INS,NEM', 'VOY', 'ENT']",william riker,"First Officer (S1-7,Movies)",USS Titan,['Captain'],Human,"['william', 'riker']",6,132,6,"""True Q""",46192.3,Robert Scheerer,Ren? Echevarria,"October?26,?1992?(1992-10-26)",13.7[7],131,['damage'],1
78869,78869,93759,"Suddenly a blinding white obscures the warp core (the explosion is so powerful that we don't see pieces of metal flying toward us, just the",geordi,131.0,232.txt,"['suddenly', 'blinding', 'white', 'obscures', 'warp', 'core', 'explosion', 'powerful', 'dont', 'see', 'pieces', 'metal', 'flying', 'toward', 'us']","['Suddenli', 'blind', 'white', 'obscur', 'warp', 'core', 'explos', 'power', 'dont', 'see', 'piec', 'metal', 'fli', 'toward', 'us']","['Suddenli', 'blind', 'white', 'obscur', 'warp', 'core', 'explos', 'power', 'dont', 'see', 'piec', 'metal', 'fli', 'toward', 'u']",15.0,-0.4019,['geordi'],geordi la forge,LeVar Burton,"['TNG', 'GEN,FCT,INS,NEM', 'VOY']",geordi la forge,Helmsman (S1),USS Enterprise-E,['Lt. Commander'],Human,"['geordi', 'la', 'forge']",6,132,6,"""True Q""",46192.3,Robert Scheerer,Ren? Echevarria,"October?26,?1992?(1992-10-26)",13.7[7],131,['explosion'],1
78873,78873,93763,"Slowly, as if she's exerting some great effort, she forces the explosion back...",geordi,131.0,232.txt,"['slowly', 'shes', 'exerting', 'great', 'effort', 'forces', 'explosion', 'back']","['Slowli', 'she', 'exert', 'great', 'effort', 'forc', 'explos', 'back']","['Slowli', 'she', 'exert', 'great', 'effort', 'forc', 'explos', 'back']",8.0,0.6249,['geordi'],geordi la forge,LeVar Burton,"['TNG', 'GEN,FCT,INS,NEM', 'VOY']",geordi la forge,Helmsman (S1),USS Enterprise-E,['Lt. Commander'],Human,"['geordi', 'la', 'forge']",6,132,6,"""True Q""",46192.3,Robert Scheerer,Ren? Echevarria,"October?26,?1992?(1992-10-26)",13.7[7],131,['explosion'],1
78882,78882,93772,Are you saying you caused the core breach just to test her?,geordi,131.0,232.txt,"['are', 'saying', 'caused', 'core', 'breach', 'test']","['Are', 'say', 'caus', 'core', 'breach', 'test']","['Are', 'say', 'caus', 'core', 'breach', 'test']",6.0,0.0,['geordi'],geordi la forge,LeVar Burton,"['TNG', 'GEN,FCT,INS,NEM', 'VOY']",geordi la forge,Helmsman (S1),USS Enterprise-E,['Lt. Commander'],Human,"['geordi', 'la', 'forge']",6,132,6,"""True Q""",46192.3,Robert Scheerer,Ren? Echevarria,"October?26,?1992?(1992-10-26)",13.7[7],131,['breach'],1
78953,78953,102788,find it odd that any could die in an accident.,q,131.0,232.txt,"['find', 'odd', 'could', 'die', 'accident']","['find', 'odd', 'could', 'die', 'accid']","['find', 'odd', 'could', 'die', 'accid']",5.0,-0.7351,['q'],q,John de Lancie,"['TNG', 'DS9', 'VOY']",q,Q Continuum,Q Continuum,,Q,['q'],6,132,6,"""True Q""",46192.3,Robert Scheerer,Ren? Echevarria,"October?26,?1992?(1992-10-26)",13.7[7],131,['die'],1
79180,79180,103015,Q's gesture is clear; they will kill her.,q,131.0,232.txt,"['qs', 'gesture', 'clear', 'kill']","['Qs', 'gestur', 'clear', 'kill']","['Qs', 'gestur', 'clear', 'kill']",4.0,-0.4767,['q'],q,John de Lancie,"['TNG', 'DS9', 'VOY']",q,Q Continuum,Q Continuum,,Q,['q'],6,132,6,"""True Q""",46192.3,Robert Scheerer,Ren? Echevarria,"October?26,?1992?(1992-10-26)",13.7[7],131,['kill'],1
79190,79190,103025,he must kill her.,picard q,131.0,232.txt,"['must', 'kill']","['must', 'kill']","['must', 'kill']",2.0,-0.6908,"['picard', 'q']",q,John de Lancie,"['TNG', 'DS9', 'VOY']",q,Q Continuum,Q Continuum,,Q,['q'],6,132,6,"""True Q""",46192.3,Robert Scheerer,Ren? Echevarria,"October?26,?1992?(1992-10-26)",13.7[7],131,['kill'],1
79284,79284,21321,perhaps the planet has entered an active phase JeanLuc.,star trek: act one continued: young picard,132.0,233.txt,"['perhaps', 'planet', 'entered', 'active', 'phase', 'jeanluc']","['perhap', 'planet', 'enter', 'activ', 'phase', 'JeanLuc']","['perhap', 'planet', 'enter', 'activ', 'phase', 'JeanLuc']",6.0,0.0,"['one', 'picard']",jean-luc picard,Patrick Stewart,"['TNG', 'GEN,FCT,INS,NEM', 'DS9']",jean-luc picard,Commanding officer,USS Enterprise-E,['Captain'],Human,"['jean-luc', 'picard']",7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['phase'],1
79349,79349,21386,"Young Picard rapidly finishes his work and Young Keiko closes the locker, with several phasers in her arms.",young picard padd),132.0,233.txt,"['young', 'picard', 'rapidly', 'finishes', 'work', 'young', 'keiko', 'closes', 'locker', 'several', 'phasers', 'arms']","['Young', 'Picard', 'rapidli', 'finish', 'work', 'Young', 'Keiko', 'close', 'locker', 'sever', 'phaser', 'arm']","['Young', 'Picard', 'rapidli', 'finish', 'work', 'Young', 'Keiko', 'close', 'locker', 'sever', 'phaser', 'arm']",12.0,0.0,['picard'],jean-luc picard,Patrick Stewart,"['TNG', 'GEN,FCT,INS,NEM', 'DS9']",jean-luc picard,Commanding officer,USS Enterprise-E,['Captain'],Human,"['jean-luc', 'picard']",7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['phasers'],1
79392,79392,21429,Off Lurin's stunned reaction...,young picard,132.0,233.txt,"['off', 'lurins', 'stunned', 'reaction']","['Off', 'Lurin', 'stun', 'reaction']","['Off', 'Lurin', 'stun', 'reaction']",4.0,0.0,['picard'],jean-luc picard,Patrick Stewart,"['TNG', 'GEN,FCT,INS,NEM', 'DS9']",jean-luc picard,Commanding officer,USS Enterprise-E,['Captain'],Human,"['jean-luc', 'picard']",7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['stunned'],1
79410,79410,37462,Minor damage to one ship.,data,132.0,233.txt,"['minor', 'damage', 'one', 'ship']","['Minor', 'damag', 'one', 'ship']","['Minor', 'damag', 'one', 'ship']",4.0,0.0,['data'],data,Brent Spiner,"['TNG', 'GEN,FCT,INS,NEM']",data,Chief Operations Officer,USS Enterprise-E,['Lt. Commander'],Android,['data'],7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['damage'],1
79411,79411,37463,Its shields are holding.,data,132.0,233.txt,"['its', 'shields', 'holding']","['It', 'shield', 'hold']","['It', 'shield', 'hold']",3.0,0.0,['data'],data,Brent Spiner,"['TNG', 'GEN,FCT,INS,NEM']",data,Chief Operations Officer,USS Enterprise-E,['Lt. Commander'],Android,['data'],7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['shields'],1
79497,79497,71735,(to Worf) Lock phasers on target bearing to port.,riker,132.0,233.txt,"['worf', 'lock', 'phasers', 'target', 'bearing', 'port']","['Worf', 'Lock', 'phaser', 'target', 'bear', 'port']","['Worf', 'Lock', 'phaser', 'target', 'bear', 'port']",6.0,0.0,['riker'],william riker,Jonathan Frakes,"['TNG', 'GEN,FCT,INS,NEM', 'VOY', 'ENT']",william riker,"First Officer (S1-7,Movies)",USS Titan,['Captain'],Human,"['william', 'riker']",7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['phasers'],1
79503,79503,71741,All security teams to proceed to Riker suddenly turns at the of a Transporter Beamin and on the Bridge with alien rifles drawn...,riker,132.0,233.txt,"['all', 'security', 'teams', 'proceed', 'riker', 'suddenly', 'turns', 'transporter', 'beamin', 'bridge', 'alien', 'rifles', 'drawn']","['All', 'secur', 'team', 'proceed', 'Riker', 'suddenli', 'turn', 'Transport', 'Beamin', 'Bridg', 'alien', 'rifl', 'drawn']","['All', 'secur', 'team', 'proceed', 'Riker', 'suddenli', 'turn', 'Transport', 'Beamin', 'Bridg', 'alien', 'rifl', 'drawn']",13.0,0.0,['riker'],william riker,Jonathan Frakes,"['TNG', 'GEN,FCT,INS,NEM', 'VOY', 'ENT']",william riker,"First Officer (S1-7,Movies)",USS Titan,['Captain'],Human,"['william', 'riker']",7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['rifles'],1
79551,79551,71789,The ramistat kiloquad capacity is a function of the square root of the intermix ratio times the sum of the plasma injector quotient.,star trek: act five 61a.89 continued: riker,132.0,233.txt,"['the', 'ramistat', 'kiloquad', 'capacity', 'function', 'square', 'root', 'intermix', 'ratio', 'times', 'sum', 'plasma', 'injector', 'quotient']","['The', 'ramistat', 'kiloquad', 'capac', 'function', 'squar', 'root', 'intermix', 'ratio', 'time', 'sum', 'plasma', 'injector', 'quotient']","['The', 'ramistat', 'kiloquad', 'capac', 'function', 'squar', 'root', 'intermix', 'ratio', 'time', 'sum', 'plasma', 'injector', 'quotient']",14.0,0.0,['riker'],william riker,Jonathan Frakes,"['TNG', 'GEN,FCT,INS,NEM', 'VOY', 'ENT']",william riker,"First Officer (S1-7,Movies)",USS Titan,['Captain'],Human,"['william', 'riker']",7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['plasma'],1
79644,79644,100036,Young Ro stops dead in her tracks and turns on Young Guinan.,young guinan,132.0,233.txt,"['young', 'ro', 'stops', 'dead', 'tracks', 'turns', 'young', 'guinan']","['Young', 'Ro', 'stop', 'dead', 'track', 'turn', 'Young', 'Guinan']","['Young', 'Ro', 'stop', 'dead', 'track', 'turn', 'Young', 'Guinan']",8.0,-0.7579,['guinan'],guinan,Whoopi Goldberg,"['TNG', 'GEN,NEM']",guinan,Bartender,USS Enterprise-D,['Civilian'],El-Aurian,['guinan'],7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['dead'],1
79717,79717,101990,The words knife into Young Keiko and she doesn't know what to do for a moment.,molly,132.0,233.txt,"['the', 'words', 'knife', 'young', 'keiko', 'doesnt', 'know', 'moment']","['The', 'word', 'knife', 'Young', 'Keiko', 'doesnt', 'know', 'moment']","['The', 'word', 'knife', 'Young', 'Keiko', 'doesnt', 'know', 'moment']",8.0,0.0,['molly'],molly o'brien,Hana Hatae,['DS9'],molly o'brien,Student,Deep Space 9,['Civilian'],Human,"['molly', ""o'brien""]",7,133,7,"""Rascals""",46235.7,Adam Nimoy,Teleplay: Allison Hock Story: Ward Botsford & Diana Dru Botsford and Michael Piller,"November?2,?1992?(1992-11-02)",13.5[7],132,['knife'],1
80075,80075,47138,There's a gunfighter out there who can shoot with the speed and accuracy of an android...,troi,133.0,234.txt,"['theres', 'gunfighter', 'shoot', 'speed', 'accuracy', 'android']","['There', 'gunfight', 'shoot', 'speed', 'accuraci', 'android']","['There', 'gunfight', 'shoot', 'speed', 'accuraci', 'android']",6.0,-0.34,['troi'],lwaxana troi,Majel Barrett,"['TNG', 'DS9']",lwaxana troi,Federation Ambassador,Betazed,['Ambassador'],Betazoid,"['lwaxana', 'troi']",8,134,8,"""A Fistful of Datas""",46271.5,Patrick Stewart,Teleplay: Robert Hewitt Wolfe and Brannon Braga Story: Robert Hewitt Wolfe,"November?9,?1992?(1992-11-09)",13.4[7],133,['shoot'],1
80076,80076,47139,"(beat) And in two hours, he's going to try to kill you.",troi,133.0,234.txt,"['beat', 'and', 'two', 'hours', 'hes', 'going', 'try', 'kill']","['beat', 'And', 'two', 'hour', 'he', 'go', 'tri', 'kill']","['beat', 'And', 'two', 'hour', 'he', 'go', 'tri', 'kill']",8.0,-0.6908,['troi'],lwaxana troi,Majel Barrett,"['TNG', 'DS9']",lwaxana troi,Federation Ambassador,Betazed,['Ambassador'],Betazoid,"['lwaxana', 'troi']",8,134,8,"""A Fistful of Datas""",46271.5,Patrick Stewart,Teleplay: Robert Hewitt Wolfe and Brannon Braga Story: Robert Hewitt Wolfe,"November?9,?1992?(1992-11-09)",13.4[7],133,['kill'],1
80086,80086,47149,Go ahead and shoot me.,troi,133.0,234.txt,"['go', 'ahead', 'shoot']","['Go', 'ahead', 'shoot']","['Go', 'ahead', 'shoot']",3.0,-0.34,['troi'],lwaxana troi,Majel Barrett,"['TNG', 'DS9']",lwaxana troi,Federation Ambassador,Betazed,['Ambassador'],Betazoid,"['lwaxana', 'troi']",8,134,8,"""A Fistful of Datas""",46271.5,Patrick Stewart,Teleplay: Robert Hewitt Wolfe and Brannon Braga Story: Robert Hewitt Wolfe,"November?9,?1992?(1992-11-09)",13.4[7],133,['shoot'],1
80103,80103,55368,"In that case, will use the time to perform maintenance checks on the forward phaser array.",worf,133.0,234.txt,"['in', 'case', 'use', 'time', 'perform', 'maintenance', 'checks', 'forward', 'phaser', 'array']","['In', 'case', 'use', 'time', 'perform', 'mainten', 'check', 'forward', 'phaser', 'array']","['In', 'case', 'use', 'time', 'perform', 'mainten', 'check', 'forward', 'phaser', 'array']",10.0,0.0,['worf'],worf,Michael Dorn,"['TNG', 'GEN,FCT,INS,NEM', 'DS9']",worf,Helmsman (TNG S1),USS Enterprise-E,['Lt. Commander'],Klingon,['worf'],8,134,8,"""A Fistful of Datas""",46271.5,Patrick Stewart,Teleplay: Robert Hewitt Wolfe and Brannon Braga Story: Robert Hewitt Wolfe,"November?9,?1992?(1992-11-09)",13.4[7],133,['phaser'],1
80170,80170,55435,It does not hurt Worf.) stunned beat as Worf tries to figure out what just happened.,worf,133.0,234.txt,"['it', 'hurt', 'worf', 'stunned', 'beat', 'worf', 'tries', 'figure', 'happened']","['It', 'hurt', 'Worf', 'stun', 'beat', 'Worf', 'tri', 'figur', 'happen']","['It', 'hurt', 'Worf', 'stun', 'beat', 'Worf', 'tri', 'figur', 'happen']",9.0,-0.5267,['worf'],worf,Michael Dorn,"['TNG', 'GEN,FCT,INS,NEM', 'DS9']",worf,Helmsman (TNG S1),USS Enterprise-E,['Lt. Commander'],Klingon,['worf'],8,134,8,"""A Fistful of Datas""",46271.5,Patrick Stewart,Teleplay: Robert Hewitt Wolfe and Brannon Braga Story: Robert Hewitt Wolfe,"November?9,?1992?(1992-11-09)",13.4[7],133,['stunned'],1
80256,80256,55521,Data/Frank smiles and takes his gun out of his holster offers it handlefirst to Worf.,worf,133.0,234.txt,"['datafrank', 'smiles', 'takes', 'gun', 'holster', 'offers', 'handlefirst', 'worf']","['DataFrank', 'smile', 'take', 'gun', 'holster', 'offer', 'handlefirst', 'Worf']","['DataFrank', 'smile', 'take', 'gun', 'holster', 'offer', 'handlefirst', 'Worf']",8.0,0.0258,['worf'],worf,Michael Dorn,"['TNG', 'GEN,FCT,INS,NEM', 'DS9']",worf,Helmsman (TNG S1),USS Enterprise-E,['Lt. Commander'],Klingon,['worf'],8,134,8,"""A Fistful of Datas""",46271.5,Patrick Stewart,Teleplay: Robert Hewitt Wolfe and Brannon Braga Story: Robert Hewitt Wolfe,"November?9,?1992?(1992-11-09)",13.4[7],133,['gun'],1
80279,80279,55544,"Troi grabs her rifle and Worf moves to the door, unlocks it and opens it a crack.",worf,133.0,234.txt,"['troi', 'grabs', 'rifle', 'worf', 'moves', 'door', 'unlocks', 'opens', 'crack']","['Troi', 'grab', 'rifl', 'Worf', 'move', 'door', 'unlock', 'open', 'crack']","['Troi', 'grab', 'rifl', 'Worf', 'move', 'door', 'unlock', 'open', 'crack']",9.0,0.0,['worf'],worf,Michael Dorn,"['TNG', 'GEN,FCT,INS,NEM', 'DS9']",worf,Helmsman (TNG S1),USS Enterprise-E,['Lt. Commander'],Klingon,['worf'],8,134,8,"""A Fistful of Datas""",46271.5,Patrick Stewart,Teleplay: Robert Hewitt Wolfe and Brannon Braga Story: Robert Hewitt Wolfe,"November?9,?1992?(1992-11-09)",13.4[7],133,['rifle'],1
